ExperimentName,Subject,Block,Prompt,ListNum,Procedure[Trial],JOL,Cue-Target,Response,Correct?,Direction
D_JOL C,91,2,Long - Extension,21,StudyProc5,100,Long - ?,,,
D_JOL C,91,2,Game - Clue,22,StudyProc5,100,Game - ?,,,
D_JOL C,91,2,Tie - Shoelace,23,StudyProc5,100,Tie - ?,shoelace,,
D_JOL C,91,2,Myster - Detective,24,StudyProc5,25,Mystery - ?,book,,
D_JOL C,91,2,End - Adjourn,25,StudyProc5,75,End - ?,,,
D_JOL C,91,2,Dog - Furry,26,StudyProc5,45,Dog - ?,bark,,
D_JOL C,91,2,Trash - Litter,27,StudyProc5,85,Trash - ?,,,
D_JOL C,91,2,Red - Cherry,28,StudyProc5,95,Red - ?,,,
D_JOL C,91,2,Head - Scalp,29,StudyProc5,75,Head - ?,,,
D_JOL C,91,2,Car - Driver,30,StudyProc5,75,Car - ?,,,
D_JOL C,91,2,Cut - Chop,31,StudyProc5,1000,Cut - ?,hair,,
D_JOL C,91,2,Donkey - Mule,32,StudyProc5,65,Donkey - ?,mule,,
D_JOL C,91,2,Paper - Document,33,StudyProc5,75,Paper - ?,,,
D_JOL C,91,2,Smell - Incense,34,StudyProc5,100,Smell - ?,,,
D_JOL C,91,2,Eat - Dine,35,StudyProc5,65,Eat - ?,,,
D_JOL C,91,2,Scissors - Shears,36,StudyProc5,100,Scissors - ?,,,
D_JOL C,91,2,Fight - Feud,37,StudyProc5,95,Fight - ?,,,
D_JOL C,91,2,Plant - Cactus,38,StudyProc5,85,Plant - ?,,,
D_JOL C,91,2,Cold - Chill,39,StudyProc5,95,Cold - ?,hot,,
D_JOL C,91,2,Love - Affection,40,StudyProc5,75,Love - ?,,,
D_JOL C,91,2,Shave - Razor,41,StudyProc5,100,Shave - ?,,,
D_JOL C,91,2,Equal - Rights,42,StudyProc5,100,Equal - ?,rights,,
D_JOL C,91,2,Jar - Mason,43,StudyProc5,100,Jar - ?,,,
D_JOL C,91,2,Wax - Candle,44,StudyProc5,85,Wax - ?,candle,,
D_JOL C,91,2,Bracelet - Wrist,45,StudyProc5,100,Bracelet - ?,wrist,,
D_JOL C,91,2,Carbon - Element,46,StudyProc5,44,Carbon - ?,,,
D_JOL C,91,2,Away - Gone,47,StudyProc5,55,Away - ?,gone,,
D_JOL C,91,2,Drink - Water,48,StudyProc5,100,Drink - ?,,,
D_JOL C,91,2,Ground - Earth,49,StudyProc5,100,Ground - ?,,,
D_JOL C,91,2,Lonely - Alone,50,StudyProc5,100,Lonely - ?,,,
D_JOL C,91,2,Seatbelt - Safety,51,StudyProc5,100,Seatbelt - ?,buckle,,
D_JOL C,91,2,Lie - Truth,52,StudyProc5,100,Lie - ?,,,
D_JOL C,91,2,Communication - Phone,53,StudyProc5,100,Communication - ?,,,
D_JOL C,91,2,Reel - Rod,54,StudyProc5,100,Reel - ?,rod,,
D_JOL C,91,2,Tick - Flea,55,StudyProc5,65,Tick - ?,,,
D_JOL C,91,2,Noise - Loud,56,StudyProc5,100,Noise - ?,,,
D_JOL C,91,2,Have - Own,57,StudyProc5,70,Temper - ?,tantrum,,
D_JOL C,91,2,Temper - Tantrum,58,StudyProc5,100,Have - ?,,,
D_JOL C,91,2,Tan - Sun,59,StudyProc5,65,Tan - ?,,,
D_JOL C,91,2,Maroon - Justice,60,StudyProc5,35,Maroon - ?,,,
D_JOL C,91,2,Cloth - Stretch,61,StudyProc5,95,Cloth - ?,,,
D_JOL C,91,2,Election - Maze,62,StudyProc5,45,Election - ?,,,
D_JOL C,91,2,Charm - Vehicle,63,StudyProc5,15,Charm - ?,,,
D_JOL C,91,2,Obtain - Meat,64,StudyProc5,65,Obtain - ?,have,,
D_JOL C,91,2,Able - Crackle,65,StudyProc5,55,Able - ?,,,
D_JOL C,91,2,Shake - Shell,66,StudyProc5,35,Shake - ?,,,
D_JOL C,91,2,Fiction - Listen,67,StudyProc5,45,Fiction - ?,word,,
D_JOL C,91,2,Joke - Keys,68,StudyProc5,65,Joke - ?,,,
D_JOL C,91,2,Hate - Name,69,StudyProc5,60,Hate - ?,,,
D_JOL C,91,2,Bang - Fuzzy,70,StudyProc5,25,Bang - ?,,,
D_JOL C,91,2,Clear - Moat,71,StudyProc5,74,Clear - ?,,,
D_JOL C,91,2,Wet - Dry,72,StudyProc5,100,Wet - ?,,,
D_JOL C,91,2,Steak - Give,73,StudyProc5,60,Steak - ?,chop,,
D_JOL C,91,2,Late - Early,74,StudyProc5,100,Clothes - ?,,,
D_JOL C,91,2,Toil - Lease,75,StudyProc5,45,Toil - ?,,,
D_JOL C,91,2,Sign - Loan,76,StudyProc5,35,Sign - ?,,,
D_JOL C,91,2,Ounce - Both,77,StudyProc5,,Ounce - ?,,,
D_JOL C,91,2,Morning - Temperature,78,StudyProc5,100,Morning - ?,,,
D_JOL C,91,2,Children - Mirror,79,StudyProc5,45,Children - ?,,,
D_JOL C,91,2,Main - Scar,80,StudyProc5,30,Main - ?,,,
D_JOL C,91,1,Enough - Full,1,StudyProc3,100,Enough - ?,,,
D_JOL C,91,1,Sip - Drink,2,StudyProc3,100,Sip - ?,drink,,
D_JOL C,91,1,Cave - Dark,3,StudyProc3,90,Cave - ?,dark,,
D_JOL C,91,1,Seize - Take,4,StudyProc3,65,Seize - ?,take,,
D_JOL C,91,1,Growth - Height,5,StudyProc3,85,Growth - ?,,,
D_JOL C,91,1,Word - Sentence,6,StudyProc3,100,Word - ?,,,
D_JOL C,91,1,Wasp - Bug,7,StudyProc3,100,Wasp - ?,sting,,
D_JOL C,91,1,Division - Math,8,StudyProc3,100,Division - ?,mathmatics,,
D_JOL C,91,1,Attorney - Law,9,StudyProc3,100,Attorney - ?,law,,
D_JOL C,91,1,Fantastic - Great,10,StudyProc3,100,Fantastic - ?,,,
D_JOL C,91,1,Latch - Key,11,StudyProc3,75,Latch - ?,,,
D_JOL C,91,1,Chili - Hot,12,StudyProc3,100,Chili - ?,hot,,
D_JOL C,91,1,Racket - Ball,13,StudyProc3,100,Racket - ?,ball,,
D_JOL C,91,1,Chore - Work,14,StudyProc3,90,Chore - ?,,,
D_JOL C,91,1,Famine - Hunger,15,StudyProc3,100,Famine - ?,hunger,,
D_JOL C,91,1,Drowsy - Sleep,16,StudyProc3,100,Drowsy - ?,sleep,,
D_JOL C,91,1,Stench - Smell,17,StudyProc3,100,Stench - ?,smell,,
D_JOL C,91,1,Attire - Clothes,18,StudyProc3,55,Attire - ?,dress,,
D_JOL C,91,1,Pilot - Plane,19,StudyProc3,100,Pilot - ?,plane,,
D_JOL C,91,1,Blaze - Fire,20,StudyProc3,85,Blaze - ?,,,
D_JOL C,91,1,Bad - Delinquent,21,StudyProc3,95,Bad - ?,decisions,,
D_JOL C,91,1,Stomach - Digestion,22,StudyProc3,100,Stomach - ?,,,
D_JOL C,91,1,Money - Wage,23,StudyProc3,75,Money - ?,,,
D_JOL C,91,1,News - Editor,24,StudyProc3,80,News - ?,,,
D_JOL C,91,1,Sting - Hornet,25,StudyProc3,100,Sting - ?,wasp,,
D_JOL C,91,1,Cold - Bitter,26,StudyProc3,,Cold - ?,,,
D_JOL C,91,1,Plant - Root,27,StudyProc3,80,Plant - ?,flower,,
D_JOL C,91,1,Bird - Swan,28,StudyProc3,100,Bird - ?,hummingbird,,
D_JOL C,91,1,Dog - Paw,29,StudyProc3,100,Dog - ?,,,
D_JOL C,91,1,Out - Way,30,StudyProc3,75,Out - ?,,,
D_JOL C,91,1,Clean - Hygiene,31,StudyProc3,80,Clean - ?,,,
D_JOL C,91,1,Water - Bridge,32,StudyProc3,95,Water- ?,drop,,
D_JOL C,91,1,Rock - Geology,33,StudyProc3,100,Rock - ?,,,
D_JOL C,91,1,War - Revolution,34,StudyProc3,95,War - ?,revolution,,
D_JOL C,91,1,Talk - Discussion,35,StudyProc3,95,Talk - ?,,,
D_JOL C,91,1,Cow - Herd,36,StudyProc3,100,Cow - ?,heard,,
D_JOL C,91,1,Card - Credit,37,StudyProc3,80,Card - ?,,,
D_JOL C,91,1,Flower - Orchid,38,StudyProc3,100,Flower - ?,,,
D_JOL C,91,1,Fish - Tuna,39,StudyProc3,100,Fish - ?,swim,,
D_JOL C,91,1,Hammer - Chisel,40,StudyProc3,85,Hammer - ?,,,
D_JOL C,91,1,Assignment - Due,41,StudyProc3,100,Amount - ?,,,
D_JOL C,91,1,Amount - Number,42,StudyProc3,90,Assignment - ?,due,,
D_JOL C,91,1,Site - Location,43,StudyProc3,100,Site - ?,,,
D_JOL C,91,1,Waste - Dump,44,StudyProc3,90,Waste - ?,dispose,,
D_JOL C,91,1,Jury - Trial,45,StudyProc3,100,Jury - ?,judge,,
D_JOL C,91,1,Design - Architecture,46,StudyProc3,65,Design - ?,arcutech,,
D_JOL C,91,1,Bar - Grill,47,StudyProc3,100,Bar - ?,grill,,
D_JOL C,91,1,Liver - Kidney,48,StudyProc3,90,Liver - ?,kidney,,
D_JOL C,91,1,End - Begin,49,StudyProc3,100,End - ?,begin,,
D_JOL C,91,1,Wind - Blow,50,StudyProc3,100,Wind - ?,,,
D_JOL C,91,1,Soda - Pop,51,StudyProc3,100,Soda - ?,pop,,
D_JOL C,91,1,Cheese - Wine,52,StudyProc3,100,Cheese - ?,,,
D_JOL C,91,1,Toilet - Bathroom,53,StudyProc3,100,Toilet - ?,bathroom,,
D_JOL C,91,1,Decision - Choice,54,StudyProc3,90,Decision - ?,,,
D_JOL C,91,1,Foot - Shoe,55,StudyProc3,95,Foot - ?,,,
D_JOL C,91,1,Future - Past,56,StudyProc3,100,Future - ?,past,,
D_JOL C,91,1,Salad - Lettuce,57,StudyProc3,100,Salad - ?,lettice,,
D_JOL C,91,1,Bee - Honey,58,StudyProc3,95,Bee - ?,hive,,
D_JOL C,91,1,Child - Baby,59,StudyProc3,100,Child - ?,infint,,
D_JOL C,91,1,Round - Circle,60,StudyProc3,100,Round - ?,,,
D_JOL C,91,1,Clutter - Pusher,61,StudyProc3,70,Clutter - ?,mess,,
D_JOL C,91,1,Sacking - Dietary,62,StudyProc3,45,Sacking - ?,,,
D_JOL C,91,1,Hungry - Park,63,StudyProc3,45,Hungry - ?,,,
D_JOL C,91,1,Woman - Lift,64,StudyProc3,75,Woman - ?,,,
D_JOL C,91,1,Belt - Soon,65,StudyProc3,40,Belt - ?,,,
D_JOL C,91,1,Floor - Discover,66,StudyProc3,45,Floor - ?,take,,
D_JOL C,91,1,Business - Death,67,StudyProc3,35,Business - ?,card,,
D_JOL C,91,1,Sight - Debate,68,StudyProc3,50,Sight - ?,eye,,
D_JOL C,91,1,Bronze - Artery,69,StudyProc3,70,Bronze - ?,art,,
D_JOL C,91,1,Hand - Fix,70,StudyProc3,75,Hand - ?,,,
D_JOL C,91,1,Position - Machine,71,StudyProc3,60,Position - ?,,,
D_JOL C,91,1,Car - Happy,72,StudyProc3,60,Car - ?,,,
D_JOL C,91,1,Tuck - Allow,73,StudyProc3,55,Tuck - ?,,,
D_JOL C,91,1,Lion - Art,74,StudyProc3,60,Lion - ?,den,,
D_JOL C,91,1,Accident - Strong,75,StudyProc3,45,Accident - ?,,,
D_JOL C,91,1,Riddle - Sugar,76,StudyProc3,55,Riddle - ?,,,
D_JOL C,91,1,Add - Valley,77,StudyProc3,55,Add - ?,math,,
D_JOL C,91,1,Would - Cash,78,StudyProc3,45,Would - ?,,,
D_JOL C,91,1,Sick - Hide,79,StudyProc3,35,Sick - ?,cold,,
D_JOL C,91,1,Vase - King,80,StudyProc3,75,Vase - ?,,,
D_JOL D,92,1,Flip - Turn,1,StudyProc5,5,Flip - ?,turn,,
D_JOL D,92,1,Windshield - Car,2,StudyProc5,59,Windsield - ?,car,,
D_JOL D,92,1,Villain - Bad,3,StudyProc5,100,Villian - ?,bad,,
D_JOL D,92,1,Penguin - Bird,4,StudyProc5,99,Penguin - ?,bird,,
D_JOL D,92,1,Actress - Star,5,StudyProc5,67,Actress - ?,star,,
D_JOL D,92,1,Thimble - Thread,6,StudyProc5,23,Thimble - ?,threa,,
D_JOL D,92,1,Revenge - Even,7,StudyProc5,54,Revenge - ?,even,,
D_JOL D,92,1,Balloon - Pop,8,StudyProc5,100,Balloon - ?,pop,,
D_JOL D,92,1,Strawberry - Fruit,9,StudyProc5,7,Strawberry - ?,fruit,,
D_JOL D,92,1,Favorite - Best,10,StudyProc5,20,Favorite - ?,best,,
D_JOL D,92,1,Panther - Cat,11,StudyProc5,55,Panther - ?,cat,,
D_JOL D,92,1,Breakable - Glass,12,StudyProc5,100,Breakable - ?,glass,,
D_JOL D,92,1,Coffin - Dead,13,StudyProc5,100,Coffin - ?,dead,,
D_JOL D,92,1,Aircraft - Plane,14,StudyProc5,100,Aircraft - ?,plane,,
D_JOL D,92,1,Sardine - Fish,15,StudyProc5,6,Sardine - ?,fish,,
D_JOL D,92,1,League - Baseball,16,StudyProc5,100,League - ?,baseball,,
D_JOL D,92,1,Banker - Money,17,StudyProc5,99,Banker - ?,money,,
D_JOL D,92,1,Truthful - Honest,18,StudyProc5,50,Truthful - ?,lie,,
D_JOL D,92,1,Nap - Sleep,19,StudyProc5,100,Nap - ?,sleep,,
D_JOL D,92,1,Brawl - Fight,20,StudyProc5,96,Brawl - ?,fight,,
D_JOL D,92,1,Long - Extension,21,StudyProc5,99,Long - ?,extension,,
D_JOL D,92,1,Game - Clue,22,StudyProc5,45,Game - ?,cheat,,
D_JOL D,92,1,Tie - Shoelace,23,StudyProc5,20,Tie - ?,shoelace,,
D_JOL D,92,1,Myster - Detective,24,StudyProc5,75,Mystery - ?,detective,,
D_JOL D,92,1,End - Adjourn,25,StudyProc5,98,End - ?,ajudicate,,
D_JOL D,92,1,Dog - Furry,26,StudyProc5,43,Dog - ?,furry,,
D_JOL D,92,1,Trash - Litter,27,StudyProc5,9,Trash - ?,litter,,
D_JOL D,92,1,Red - Cherry,28,StudyProc5,100,Red - ?,blue,,
D_JOL D,92,1,Head - Scalp,29,StudyProc5,34,Head - ?,sclp,,
D_JOL D,92,1,Car - Driver,30,StudyProc5,99,Car - ?,house,,
D_JOL D,92,1,Cut - Chop,31,StudyProc5,25,Cut - ?,chop,,
D_JOL D,92,1,Donkey - Mule,32,StudyProc5,86,Donkey - ?,mule,,
D_JOL D,92,1,Paper - Document,33,StudyProc5,100,Paper - ?,document,,
D_JOL D,92,1,Smell - Incense,34,StudyProc5,80,Smell - ?,incense,,
D_JOL D,92,1,Eat - Dine,35,StudyProc5,0,Eat - ?,feast,,
D_JOL D,92,1,Scissors - Shears,36,StudyProc5,100,Scissors - ?,shears,,
D_JOL D,92,1,Fight - Feud,37,StudyProc5,1,Fight - ?,feud,,
D_JOL D,92,1,Plant - Cactus,38,StudyProc5,100,Plant - ?,water,,
D_JOL D,92,1,Cold - Chill,39,StudyProc5,45,Cold - ?,chill,,
D_JOL D,92,1,Love - Affection,40,StudyProc5,100,Love - ?,lost,,
D_JOL D,92,1,Shave - Razor,41,StudyProc5,1005,Shave - ?,razor,,
D_JOL D,92,1,Equal - Rights,42,StudyProc5,0,Equal - ?,rights,,
D_JOL D,92,1,Jar - Mason,43,StudyProc5,99,Jar - ?,mason,,
D_JOL D,92,1,Wax - Candle,44,StudyProc5,,Wax - ?,cadle,,
D_JOL D,92,1,Bracelet - Wrist,45,StudyProc5,59,Bracelet - ?,wrist,,
D_JOL D,92,1,Carbon - Element,46,StudyProc5,10,Carbon - ?,elemeny,,
D_JOL D,92,1,Away - Gone,47,StudyProc5,42,Away - ?,gone,,
D_JOL D,92,1,Drink - Water,48,StudyProc5,100,Drink - ?,water,,
D_JOL D,92,1,Ground - Earth,49,StudyProc5,65,Ground - ?,earth,,
D_JOL D,92,1,Lonely - Alone,50,StudyProc5,32,Lonely - ?,alone,,
D_JOL D,92,1,Seatbelt - Safety,51,StudyProc5,99,Seatbelt - ?,safety,,
D_JOL D,92,1,Lie - Truth,52,StudyProc5,100,Lie - ?,truth,,
D_JOL D,92,1,Communication - Phone,53,StudyProc5,87,Communication - ?,phone,,
D_JOL D,92,1,Reel - Rod,54,StudyProc5,98,Reel - ?,rod,,
D_JOL D,92,1,Tick - Flea,55,StudyProc5,95,Tick - ?,flea,,
D_JOL D,92,1,Noise - Loud,56,StudyProc5,0,Noise - ?,quiety,,
D_JOL D,92,1,Have - Own,57,StudyProc5,100,Temper - ?,rage,,
D_JOL D,92,1,Temper - Tantrum,58,StudyProc5,100,Have - ?,own,,
D_JOL D,92,1,Tan - Sun,59,StudyProc5,99,Tan - ?,sun,,
D_JOL D,92,1,Maroon - Justice,60,StudyProc5,5,Maroon - ?,justice,,
D_JOL D,92,1,Cloth - Stretch,61,StudyProc5,15,Cloth - ?,stretch,,
D_JOL D,92,1,Election - Maze,62,StudyProc5,0,Election - ?,scam,,
D_JOL D,92,1,Charm - Vehicle,63,StudyProc5,17,Charm - ?,vehicle,,
D_JOL D,92,1,Obtain - Meat,64,StudyProc5,34,Obtain - ?,recieve,,
D_JOL D,92,1,Able - Crackle,65,StudyProc5,0,Able - ?,round,,
D_JOL D,92,1,Shake - Shell,66,StudyProc5,34,Shake - ?,play,,
D_JOL D,92,1,Fiction - Listen,67,StudyProc5,100,Fiction - ?,listening,,
D_JOL D,92,1,Joke - Keys,68,StudyProc5,21,Joke - ?,keys,,
D_JOL D,92,1,Hate - Name,69,StudyProc5,35,Hate - ?,cherry,,
D_JOL D,92,1,Bang - Fuzzy,70,StudyProc5,10,Bang - ?,bing,,
D_JOL D,92,1,Clear - Moat,71,StudyProc5,3,Clear - ?,lass,,
D_JOL D,92,1,Wet - Dry,72,StudyProc5,100,Wet - ?,moist,,
D_JOL D,92,1,Steak - Give,73,StudyProc5,12,Steak - ?,give,,
D_JOL D,92,1,Late - Early,74,StudyProc5,100,Clothes - ?,pin,,
D_JOL D,92,1,Toil - Lease,75,StudyProc5,100,Toil - ?,lease,,
D_JOL D,92,1,Sign - Loan,76,StudyProc5,30,Sign - ?,exit,,
D_JOL D,92,1,Ounce - Both,77,StudyProc5,,Ounce - ?,two,,
D_JOL D,92,1,Morning - Temperature,78,StudyProc5,2,Morning - ?,temperature,,
D_JOL D,92,1,Children - Mirror,79,StudyProc5,46,Children - ?,play,,
D_JOL D,92,1,Main - Scar,80,StudyProc5,17,Main - ?,sock,,
D_JOL D,92,2,Enough - Full,1,StudyProc3,100,Enough - ?,full,,
D_JOL D,92,2,Sip - Drink,2,StudyProc3,57,Sip - ?,drink,,
D_JOL D,92,2,Cave - Dark,3,StudyProc3,30,Cave - ?,dark,,
D_JOL D,92,2,Seize - Take,4,StudyProc3,97,Seize - ?,take,,
D_JOL D,92,2,Growth - Height,5,StudyProc3,55,Growth - ?,stunt,,
D_JOL D,92,2,Word - Sentence,6,StudyProc3,96,Word - ?,count,,
D_JOL D,92,2,Wasp - Bug,7,StudyProc3,59,Wasp - ?,sing,,
D_JOL D,92,2,Division - Math,8,StudyProc3,78,Division - ?,math,,
D_JOL D,92,2,Attorney - Law,9,StudyProc3,100,Attorney - ?,law,,
D_JOL D,92,2,Fantastic - Great,10,StudyProc3,52,Fantastic - ?,best,,
D_JOL D,92,2,Latch - Key,11,StudyProc3,1,Latch - ?,key,,
D_JOL D,92,2,Chili - Hot,12,StudyProc3,99,Chili - ?,hot,,
D_JOL D,92,2,Racket - Ball,13,StudyProc3,89,Racket - ?,ball,,
D_JOL D,92,2,Chore - Work,14,StudyProc3,2,Chore - ?,hate,,
D_JOL D,92,2,Famine - Hunger,15,StudyProc3,100,Famine - ?,hunger,,
D_JOL D,92,2,Drowsy - Sleep,16,StudyProc3,49,Drowsy - ?,sleep,,
D_JOL D,92,2,Stench - Smell,17,StudyProc3,89,Stench - ?,smell,,
D_JOL D,92,2,Attire - Clothes,18,StudyProc3,89,Attire - ?,clothes,,
D_JOL D,92,2,Pilot - Plane,19,StudyProc3,89,Pilot - ?,plane,,
D_JOL D,92,2,Blaze - Fire,20,StudyProc3,9,Blaze - ?,burn,,
D_JOL D,92,2,Bad - Delinquent,21,StudyProc3,92,Bad - ?,good,,
D_JOL D,92,2,Stomach - Digestion,22,StudyProc3,48,Stomach - ?,digestion,,
D_JOL D,92,2,Money - Wage,23,StudyProc3,100,Money - ?,manager,,
D_JOL D,92,2,News - Editor,24,StudyProc3,100,News - ?,editor,,
D_JOL D,92,2,Sting - Hornet,25,StudyProc3,7,Sting - ?,hornet,,
D_JOL D,92,2,Cold - Bitter,26,StudyProc3,81,Cold - ?,chill,,
D_JOL D,92,2,Plant - Root,27,StudyProc3,13,Plant - ?,grow,,
D_JOL D,92,2,Bird - Swan,28,StudyProc3,99,Bird - ?,house,,
D_JOL D,92,2,Dog - Paw,29,StudyProc3,78,Dog - ?,paw,,
D_JOL D,92,2,Out - Way,30,StudyProc3,43,Out - ?,back,,
D_JOL D,92,2,Clean - Hygiene,31,StudyProc3,87,Clean - ?,dirty,,
D_JOL D,92,2,Water - Bridge,32,StudyProc3,9,Water- ?,clear,,
D_JOL D,92,2,Rock - Geology,33,StudyProc3,95,Rock - ?,shield,,
D_JOL D,92,2,War - Revolution,34,StudyProc3,41,War - ?,destruction,,
D_JOL D,92,2,Talk - Discussion,35,StudyProc3,99,Talk - ?,,,
D_JOL D,92,2,Cow - Herd,36,StudyProc3,68,Cow - ?,herd,,
D_JOL D,92,2,Card - Credit,37,StudyProc3,72,Card - ?,trick,,
D_JOL D,92,2,Flower - Orchid,38,StudyProc3,13,Flower - ?,orchid,,
D_JOL D,92,2,Fish - Tuna,39,StudyProc3,34,Fish - ?,sardine,,
D_JOL D,92,2,Hammer - Chisel,40,StudyProc3,100,Hammer - ?,nail,,
D_JOL D,92,2,Assignment - Due,41,StudyProc3,100,Amount - ?,count,,
D_JOL D,92,2,Amount - Number,42,StudyProc3,85,Assignment - ?,due,,
D_JOL D,92,2,Site - Location,43,StudyProc3,72,Site - ?,construciton,,
D_JOL D,92,2,Waste - Dump,44,StudyProc3,99,Waste - ?,trasg,,
D_JOL D,92,2,Jury - Trial,45,StudyProc3,100,Jury - ?,case,,
D_JOL D,92,2,Design - Architecture,46,StudyProc3,99,Design - ?,house,,
D_JOL D,92,2,Bar - Grill,47,StudyProc3,75,Bar - ?,grill,,
D_JOL D,92,2,Liver - Kidney,48,StudyProc3,100,Liver - ?,kidney,,
D_JOL D,92,2,End - Begin,49,StudyProc3,3,End - ?,begin,,
D_JOL D,92,2,Wind - Blow,50,StudyProc3,55,Wind - ?,blow,,
D_JOL D,92,2,Soda - Pop,51,StudyProc3,98,Soda - ?,pop,,
D_JOL D,92,2,Cheese - Wine,52,StudyProc3,79,Cheese - ?,wine,,
D_JOL D,92,2,Toilet - Bathroom,53,StudyProc3,98,Toilet - ?,bathroom,,
D_JOL D,92,2,Decision - Choice,54,StudyProc3,34,Decision - ?,choice,,
D_JOL D,92,2,Foot - Shoe,55,StudyProc3,87,Foot - ?,shoe,,
D_JOL D,92,2,Future - Past,56,StudyProc3,43,Future - ?,past,,
D_JOL D,92,2,Salad - Lettuce,57,StudyProc3,100,Salad - ?,lettuce,,
D_JOL D,92,2,Bee - Honey,58,StudyProc3,100,Bee - ?,honey,,
D_JOL D,92,2,Child - Bee,59,StudyProc3,21,Child - ?,lovw,,
D_JOL D,92,2,Round - Circle,60,StudyProc3,91,Round - ?,circle,,
D_JOL D,92,2,Clutter - Pusher,61,StudyProc3,52,Clutter - ?,mess,,
D_JOL D,92,2,Sacking - Dietary,62,StudyProc3,11,Sacking - ?,shacking,,
D_JOL D,92,2,Hungry - Park,63,StudyProc3,79,Hungry - ?,park,,
D_JOL D,92,2,Woman - Lift,64,StudyProc3,99,Woman - ?,lift,,
D_JOL D,92,2,Belt - Soon,65,StudyProc3,78,Belt - ?,jeans,,
D_JOL D,92,2,Floor - Discover,66,StudyProc3,23,Floor - ?,earth,,
D_JOL D,92,2,Business - Death,67,StudyProc3,58,Business - ?,money,,
D_JOL D,92,2,Sight - Debate,68,StudyProc3,32,Sight - ?,river,,
D_JOL D,92,2,Bronze - Artery,69,StudyProc3,13,Bronze - ?,artery,,
D_JOL D,92,2,Hand - Fix,70,StudyProc3,55,Hand - ?,work,,
D_JOL D,92,2,Position - Machine,71,StudyProc3,23,Position - ?,manager,,
D_JOL D,92,2,Car - Happy,72,StudyProc3,92,Car - ?,happiness,,
D_JOL D,92,2,Tuck - Allow,73,StudyProc3,4,Tuck - ?,appropriate,,
D_JOL D,92,2,Lion - Art,74,StudyProc3,54,Lion - ?,art,,
D_JOL D,92,2,Accident - Strong,75,StudyProc3,10,Accident - ?,car,,
D_JOL D,92,2,Riddle - Sugar,76,StudyProc3,22,Riddle - ?,trick,,
D_JOL D,92,2,Add - Valley,77,StudyProc3,89,Add - ?,math,,
D_JOL D,92,2,Would - Cash,78,StudyProc3,2,Would - ?,could,,
D_JOL D,92,2,Sick - Hide,79,StudyProc3,42,Sick - ?,sneeze,,
D_JOL D,92,2,Vase - King,80,StudyProc3,2,Vase - ?,king,,
D_JOL A,93,2,Extension - Long,1,StudyProc5,66,Extension - ?,long,,
D_JOL A,93,2,Clue - Game,2,StudyProc5,2,Clue - ?,solve,,
D_JOL A,93,2,Cactus - Plant,3,StudyProc5,5,Cactus - ?,flower,,
D_JOL A,93,2,Shoelace - Tie,4,StudyProc5,32,Shoelace - ?,tie,,
D_JOL A,93,2,Detective - Mystery,5,StudyProc5,19,Detective - ?,find,,
D_JOL A,93,2,Adjourn - End,6,StudyProc5,0,Adjourn - ?,end,,
D_JOL A,93,2,Furry - Dog,7,StudyProc5,7,Furry - ?,dog,,
D_JOL A,93,2,Litter - Trash,8,StudyProc5,100,Litter - ?,trash,,
D_JOL A,93,2,Cherry - Red,9,StudyProc5,100,Cherry - ?,red,,
D_JOL A,93,2,Scalp - Head,10,StudyProc5,77,Scalp - ?,head,,
D_JOL A,93,2,Driver - Car,11,StudyProc5,100,Driver - ?,car,,
D_JOL A,93,2,Chop - Cut,12,StudyProc5,99,Chop - ?,cut,,
D_JOL A,93,2,Mule - Donkey,13,StudyProc5,99,Mule - ?,donkey,,
D_JOL A,93,2,Document - Paper,14,StudyProc5,100,Document - ?,files,,
D_JOL A,93,2,Incense - Smell,15,StudyProc5,0,Incense - ?,smell,,
D_JOL A,93,2,Dine - Eat,16,StudyProc5,100,Dine - ?,eat,,
D_JOL A,93,2,Shears - Scissors,17,StudyProc5,99,Shears - ?,scissors,,
D_JOL A,93,2,Feud - Fight,18,StudyProc5,100,Feud - ?,fight,,
D_JOL A,93,2,Chill - Cold,19,StudyProc5,100,Chill - ?,cold,,
D_JOL A,93,2,Affection - Love,20,StudyProc5,99,Affection - ?,love,,
D_JOL A,93,2,Turn - Flip,21,StudyProc5,87,Turn - ?,flip,,
D_JOL A,93,2,Car - Windshield,22,StudyProc5,67,Car - ?,driver,,
D_JOL A,93,2,Bad - Villain,23,StudyProc5,100,Bad - ?,good,,
D_JOL A,93,2,Bird - Penguin,24,StudyProc5,19,Bird - ?,fly,,
D_JOL A,93,2,Star - Actress,25,StudyProc5,100,Star - ?,sky,,
D_JOL A,93,2,Thread - Thimble,26,StudyProc5,0,Thread - ?,thimble,,
D_JOL A,93,2,Even - Revenge,27,StudyProc5,100,Even - ?,odd,,
D_JOL A,93,2,Pop - Balloon,28,StudyProc5,77,Pop - ?,balloon,,
D_JOL A,93,2,Fruit - Strawberry,29,StudyProc5,100,Fruit - ?,strawberry,,
D_JOL A,93,2,Best - Favorite,30,StudyProc5,44,Best - ?,favorite,,
D_JOL A,93,2,Cat - Panther,31,StudyProc5,100,Cat - ?,dog,,
D_JOL A,93,2,Glass - Breakable,32,StudyProc5,100,Glass - ?,breakable,,
D_JOL A,93,2,Dead - Coffin,33,StudyProc5,100,Dead - ?,coffin,,
