ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,Key,PCVstim.RT
CVOE_C,15,1,4,16,S 07,Letter,Y,TRUE,CV,q,q,405
CVOE_C,15,1,4,17,J 10,Letter,N,FALSE,CV,q,q,445
CVOE_C,15,1,4,18,H 54,Number,Y,FALSE,OE,q,p,558
CVOE_C,15,1,4,19,E 99,Number,N,FALSE,OE,q,q,542
CVOE_C,15,1,4,20,J 36,Letter,Y,FALSE,CV,q,q,492
CVOE_C,15,1,4,21,I 94,Letter,N,TRUE,CV,p,p,1127
CVOE_C,15,1,4,22,A 82,Letter,N,TRUE,CV,p,p,1359
CVOE_C,15,1,4,23,H 79,Number,Y,TRUE,OE,q,q,368
CVOE_C,15,1,4,24,J 60,Number,N,FALSE,OE,q,p,379
CVOE_C,15,1,4,25,S 28,Letter,Y,FALSE,CV,q,q,382
CVOE_C,15,1,4,26,P 11,Number,Y,TRUE,OE,q,q,372
CVOE_C,15,1,4,27,D 39,Number,N,TRUE,OE,q,q,423
CVOE_C,15,1,4,28,E 90,Number,N,TRUE,OE,p,p,557
CVOE_C,15,1,4,29,I 38,Number,N,TRUE,OE,p,p,581
CVOE_C,15,1,4,30,S 35,Letter,Y,TRUE,CV,q,q,387
CVOE_C,15,1,4,31,D 41,Number,Y,TRUE,OE,q,q,376
CVOE_C,15,1,4,32,E 06,Number,N,TRUE,OE,p,p,539
CVOE_C,15,1,4,33,A 27,Number,N,FALSE,OE,p,q,486
CVOE_C,15,1,4,34,U 95,Letter,Y,FALSE,CV,p,p,503
CVOE_C,15,1,4,35,A 53,Letter,N,FALSE,CV,q,p,525
CVOE_C,15,1,4,36,E 43,Letter,N,FALSE,CV,q,p,589
CVOE_C,15,1,4,37,P 05,Number,Y,TRUE,OE,q,q,427
CVOE_C,15,1,4,38,O 19,Letter,Y,FALSE,CV,q,p,832
CVOE_C,15,1,4,39,I 96,Number,Y,TRUE,OE,p,p,534
CVOE_C,15,1,4,40,A 88,Number,N,TRUE,OE,p,p,569
CVOE_C,15,1,4,41,I 67,Number,N,FALSE,OE,p,q,524
CVOE_C,15,1,4,42,D 40,Number,N,FALSE,OE,q,p,949
CVOE_C,15,1,4,43,P 79,Letter,Y,TRUE,CV,q,q,411
CVOE_C,15,1,4,44,U 24,Number,Y,TRUE,OE,p,p,702
CVOE_C,15,1,4,45,P 74,Number,N,FALSE,OE,q,p,428
CVOE_C,15,1,4,46,E 70,Number,N,TRUE,OE,p,p,905
CVOE_C,15,1,4,47,S 27,Number,N,TRUE,OE,q,q,519
CVOE_C,15,1,4,48,E 54,Letter,Y,TRUE,CV,p,p,608
CVOE_C,15,1,4,49,A 53,Letter,N,FALSE,CV,q,p,419
CVOE_C,15,1,4,50,P 34,Letter,N,FALSE,CV,p,q,686
CVOE_C,15,1,4,51,D 74,Number,Y,FALSE,OE,q,p,390
CVOE_C,15,1,4,52,A 03,Letter,Y,FALSE,CV,q,p,748
CVOE_C,15,1,4,53,E 24,Number,Y,TRUE,OE,p,p,690
CVOE_C,15,1,4,54,I 58,Letter,Y,TRUE,CV,p,p,725
CVOE_C,15,1,4,55,D 77,Number,Y,TRUE,OE,q,q,357
CVOE_C,15,1,4,56,S 75,Number,N,TRUE,OE,q,q,485
CVOE_C,15,1,4,57,I 20,Letter,Y,TRUE,CV,p,p,2166
CVOE_C,15,1,4,58,J 52,Letter,N,FALSE,CV,q,q,351
CVOE_C,15,1,4,59,A 38,Number,Y,TRUE,OE,p,p,716
CVOE_C,15,1,4,60,I 60,Letter,Y,TRUE,CV,p,p,509
CVOE_C,15,1,4,61,S 51,Number,Y,TRUE,OE,q,q,395
CVOE_C,15,1,4,62,D 63,Letter,Y,TRUE,CV,q,q,459
CVOE_C,15,1,4,63,U 27,Letter,N,FALSE,CV,q,p,582
CVOE_C,15,1,4,64,J 77,Letter,N,TRUE,CV,q,q,388
CVOE_C,15,1,4,65,O 15,Number,Y,FALSE,OE,q,q,482
CVOE_C,15,1,4,66,J 20,Letter,Y,FALSE,CV,q,q,1154
CVOE_C,15,1,4,67,U 97,Number,Y,FALSE,OE,p,q,520
CVOE_C,15,1,4,68,H 03,Number,N,TRUE,OE,q,q,376
CVOE_C,15,1,4,69,O 04,Letter,Y,TRUE,CV,p,p,819
CVOE_C,15,1,4,70,E 10,Letter,N,TRUE,CV,p,p,550
CVOE_C,15,1,4,71,I 52,Letter,N,TRUE,CV,p,p,564
CVOE_C,15,1,4,72,H 81,Number,Y,TRUE,OE,q,q,957
CVOE_C,15,1,4,73,I 41,Number,N,FALSE,OE,q,q,845
CVOE_C,15,1,4,74,U 19,Letter,Y,FALSE,CV,q,p,678
CVOE_C,15,1,4,75,O 17,Number,Y,FALSE,OE,q,q,550
CVOE_C,15,1,4,76,A 10,Number,N,TRUE,OE,p,p,612
CVOE_C,15,1,4,77,P 93,Letter,Y,TRUE,CV,q,q,479
CVOE_C,15,1,4,78,E 59,Letter,N,FALSE,CV,p,p,559
CVOE_C,15,1,4,79,O 53,Letter,N,FALSE,CV,q,p,384
CVOE_C,15,1,4,80,A 96,Letter,N,TRUE,CV,p,p,773
CVOE_C,15,1,4,81,H 36,Letter,Y,FALSE,CV,q,q,489
CVOE_C,15,1,4,82,A 63,Letter,N,FALSE,CV,q,p,540
CVOE_C,15,1,4,83,I 38,Letter,N,TRUE,CV,p,p,535
CVOE_C,15,1,4,84,O 51,Number,Y,FALSE,OE,p,q,586
CVOE_C,15,1,4,85,J 26,Number,N,FALSE,OE,q,p,416
CVOE_C,15,1,4,86,S 34,Letter,Y,FALSE,CV,q,q,579
CVOE_C,15,1,4,87,U 85,Number,Y,FALSE,OE,q,q,638
CVOE_C,15,1,4,88,J 77,Number,N,TRUE,OE,q,q,382
CVOE_C,15,1,4,89,I 73,Letter,Y,FALSE,CV,q,p,684
CVOE_C,15,1,4,90,H 46,Number,Y,FALSE,OE,p,p,652
CVOE_C,15,1,4,91,D 04,Number,N,FALSE,OE,q,p,383
CVOE_C,15,1,4,92,P 72,Letter,Y,FALSE,CV,q,q,389
CVOE_C,15,1,4,93,D 99,Number,Y,TRUE,OE,q,q,435
CVOE_C,15,1,4,94,U 25,Letter,Y,FALSE,CV,q,p,531
CVOE_C,15,1,4,95,O 32,Letter,N,TRUE,CV,q,p,334
CVOE_C,15,1,4,96,E 80,Letter,N,TRUE,CV,p,p,609
CVOE_C,15,1,4,97,O 84,Number,Y,TRUE,OE,p,p,644
CVOE_C,15,1,4,98,A 78,Number,N,TRUE,OE,p,p,565
CVOE_C,15,1,4,99,S 05,Number,N,TRUE,OE,q,q,405
CVOE_C,15,1,4,100,U 35,Letter,Y,FALSE,CV,q,p,509
CVOE_C,15,1,4,101,H 14,Letter,N,FALSE,CV,q,q,347
CVOE_C,15,1,4,102,U 15,Number,Y,FALSE,OE,q,q,497
CVOE_C,15,1,4,103,E 36,Letter,Y,TRUE,CV,p,p,484
CVOE_C,15,1,4,104,P 70,Letter,N,FALSE,CV,q,q,332
CVOE_C,15,1,4,105,O 44,Number,Y,TRUE,OE,p,p,647
CVOE_C,15,1,4,106,S 41,Letter,Y,TRUE,CV,q,q,392
CVOE_C,15,1,4,107,D 83,Letter,N,TRUE,CV,q,q,365
CVOE_C,15,1,4,108,J 39,Letter,N,TRUE,CV,q,q,334
CVOE_C,15,1,4,109,S 22,Number,Y,FALSE,OE,q,p,313
CVOE_C,15,1,4,110,D 89,Letter,Y,TRUE,CV,q,q,462
CVOE_C,15,1,4,111,P 87,Letter,N,TRUE,CV,q,q,332
CVOE_C,15,1,4,112,H 42,Letter,N,FALSE,CV,q,q,287
CVOE_C,15,1,4,113,S 49,Letter,N,TRUE,CV,q,q,511
CVOE_C,15,1,4,114,J 20,Number,Y,FALSE,OE,p,p,429
CVOE_C,15,1,4,115,O 19,Letter,Y,FALSE,CV,q,p,971
CVOE_C,15,1,4,116,H 50,Letter,N,FALSE,CV,q,q,358
CVOE_C,15,1,4,117,I 68,Number,Y,TRUE,OE,p,p,678
CVOE_C,15,1,4,118,J 72,Number,N,FALSE,OE,q,p,343
CVOE_C,15,1,4,119,O 21,Number,N,FALSE,OE,q,q,780
CVOE_C,15,1,4,120,H 22,Number,N,FALSE,OE,q,p,376
CVOE_C,7,1,1,11,A 24,,,TRUE,OE,p,p,4078
CVOE_C,7,1,1,12,O 83,,,FALSE,OE,q,q,871
CVOE_C,7,1,1,13,H 55,,,TRUE,OE,q,q,1533
CVOE_C,7,1,1,14,P 10,,,FALSE,OE,p,p,713
CVOE_C,7,1,1,15,D 30,,,FALSE,OE,p,p,774
CVOE_C,7,1,1,16,U 62,,,TRUE,OE,p,p,834
CVOE_C,7,1,1,17,P 95,,,TRUE,OE,q,q,890
CVOE_C,7,1,1,18,U 06,,,TRUE,OE,p,p,1053
CVOE_C,7,1,1,19,E 75,,,FALSE,OE,q,q,769
CVOE_C,7,1,1,20,I 67,,,FALSE,OE,q,q,1212
CVOE_C,7,1,1,21,S 13,,,TRUE,OE,q,q,1103
CVOE_C,7,1,1,22,P 78,,,FALSE,OE,p,p,661
CVOE_C,7,1,1,23,I 15,,,FALSE,OE,q,q,635
CVOE_C,7,1,1,24,D 27,,,TRUE,OE,q,q,875
CVOE_C,7,1,1,25,O 94,,,TRUE,OE,p,p,604
CVOE_C,7,1,1,26,A 65,,,FALSE,OE,q,q,892
CVOE_C,7,1,1,27,I 42,,,TRUE,OE,p,p,1087
CVOE_C,7,1,1,28,E 25,,,FALSE,OE,q,q,731
CVOE_C,7,1,1,29,H 49,,,TRUE,OE,q,q,598
CVOE_C,7,1,1,30,S 18,,,FALSE,OE,p,p,838
CVOE_C,7,1,1,31,H 51,,,TRUE,OE,q,q,599
CVOE_C,7,1,1,32,U 14,,,TRUE,OE,q,p,823
CVOE_C,7,1,1,33,E 02,,,TRUE,OE,p,p,525
CVOE_C,7,1,1,34,J 26,,,FALSE,OE,p,p,885
CVOE_C,7,1,1,35,D 24,,,FALSE,OE,p,p,582
CVOE_C,7,1,1,36,O 50,,,TRUE,OE,q,p,612
CVOE_C,7,1,1,37,U 16,,,TRUE,OE,p,p,663
CVOE_C,7,1,1,38,O 15,,,FALSE,OE,q,q,717
CVOE_C,7,1,1,39,D 32,,,FALSE,OE,p,p,541
CVOE_C,7,1,1,40,S 67,,,TRUE,OE,q,q,539
CVOE_C,7,1,1,41,J 74,,,FALSE,OE,p,p,902
CVOE_C,7,1,1,42,D 92,,,FALSE,OE,p,p,492
CVOE_C,7,1,1,43,A 65,,,FALSE,OE,q,q,519
CVOE_C,7,1,1,44,I 87,,,FALSE,OE,q,q,679
CVOE_C,7,1,1,45,H 61,,,TRUE,OE,q,q,616
CVOE_C,7,1,1,46,E 59,,,FALSE,OE,q,q,587
CVOE_C,7,1,1,47,I 33,,,FALSE,OE,q,q,681
CVOE_C,7,1,1,48,O 90,,,TRUE,OE,p,p,1393
CVOE_C,7,1,1,49,U 51,,,FALSE,OE,q,q,698
CVOE_C,7,1,1,50,A 10,,,TRUE,OE,p,p,725
CVOE_C,7,1,1,51,E 50,,,TRUE,OE,q,p,573
CVOE_C,7,1,1,52,D 92,,,FALSE,OE,p,p,648
CVOE_C,7,1,1,53,E 60,,,TRUE,OE,p,p,916
CVOE_C,7,1,1,54,A 95,,,FALSE,OE,q,q,556
CVOE_C,7,1,1,55,E 64,,,TRUE,OE,p,p,981
CVOE_C,7,1,1,56,P 20,,,FALSE,OE,p,p,890
CVOE_C,7,1,1,57,S 06,,,FALSE,OE,p,p,798
CVOE_C,7,1,1,58,P 64,,,FALSE,OE,p,p,830
CVOE_C,7,1,1,59,U 70,,,TRUE,OE,q,p,500
CVOE_C,7,1,1,60,S 16,,,FALSE,OE,p,p,922
CVOE_C,7,1,1,61,E 35,,,FALSE,OE,q,q,850
CVOE_C,7,1,1,62,I 93,,,FALSE,OE,q,q,1045
CVOE_C,7,1,1,63,D 63,,,TRUE,OE,q,q,702
CVOE_C,7,1,1,64,U 89,,,FALSE,OE,q,q,596
CVOE_C,7,1,1,65,E 91,,,FALSE,OE,q,q,636
CVOE_C,7,1,1,66,A 12,,,TRUE,OE,p,p,597
CVOE_C,7,1,1,67,P 56,,,FALSE,OE,q,p,525
CVOE_C,7,1,1,68,S 65,,,TRUE,OE,q,q,1046
CVOE_C,7,1,1,69,P 07,,,TRUE,OE,q,q,2350
CVOE_C,7,1,1,70,I 77,,,FALSE,OE,q,q,525
CVOE_C,7,1,1,71,J 19,,,TRUE,OE,q,q,469
CVOE_C,7,1,1,72,O 59,,,FALSE,OE,q,q,459
CVOE_C,7,1,1,73,J 15,,,TRUE,OE,q,q,534
CVOE_C,7,1,1,74,I 89,,,FALSE,OE,q,q,409
CVOE_C,7,1,1,75,O 97,,,FALSE,OE,q,q,404
CVOE_C,7,1,1,76,A 92,,,TRUE,OE,p,p,588
CVOE_C,7,1,1,77,J 90,,,FALSE,OE,p,p,898
CVOE_C,7,1,1,78,H 65,,,TRUE,OE,q,q,573
CVOE_C,7,1,1,79,H 17,,,TRUE,OE,q,q,536
CVOE_C,7,1,1,80,S 26,,,FALSE,OE,p,p,595
CVOE_C,7,1,1,81,D 56,,,FALSE,OE,q,p,572
CVOE_C,7,1,1,82,I 91,,,FALSE,OE,q,q,519
CVOE_C,7,1,1,83,J 11,,,TRUE,OE,q,q,599
CVOE_C,7,1,1,84,O 28,,,TRUE,OE,p,p,640
CVOE_C,7,1,1,85,H 29,,,TRUE,OE,q,q,520
CVOE_C,7,1,1,86,J 25,,,TRUE,OE,q,q,440
CVOE_C,7,1,1,87,A 73,,,FALSE,OE,q,q,417
CVOE_C,7,1,1,88,J 63,,,TRUE,OE,q,q,684
CVOE_C,7,1,1,89,U 84,,,TRUE,OE,p,p,604
CVOE_C,7,1,1,90,A 58,,,TRUE,OE,q,p,517
CVOE_C,7,1,1,91,S 43,,,TRUE,OE,q,q,493
CVOE_C,7,1,1,92,H 54,,,FALSE,OE,p,p,656
CVOE_C,7,1,1,93,D 4,,,FALSE,OE,p,p,651
CVOE_C,7,1,1,94,J 75,,,TRUE,OE,q,q,1854
CVOE_C,7,1,1,95,D 19,,,TRUE,OE,q,q,978
CVOE_C,7,1,1,96,J 38,,,FALSE,OE,p,p,741
CVOE_C,7,1,1,97,I 56,,,TRUE,OE,q,p,491
CVOE_C,7,1,1,98,P 87,,,TRUE,OE,q,q,606
CVOE_C,7,1,1,99,O 80,,,TRUE,OE,p,p,654
CVOE_C,7,1,1,100,U 60,,,TRUE,OE,p,p,642
CVOE_C,7,1,1,101,P 48,,,FALSE,OE,q,p,626
CVOE_C,7,1,1,102,H 64,,,FALSE,OE,p,p,1152
CVOE_C,7,1,1,103,A 13,,,FALSE,OE,q,q,566
CVOE_C,7,1,1,104,H 68,,,FALSE,OE,p,p,614
CVOE_C,7,1,1,105,E 16,,,TRUE,OE,p,p,673
CVOE_C,7,1,1,106,S 71,,,TRUE,OE,q,q,474
CVOE_C,7,1,2,11,A 71,,,FALSE,CV,p,p,3005
CVOE_C,7,1,2,12,I 66,,,TRUE,CV,p,p,830
CVOE_C,7,1,2,13,S 30,,,FALSE,CV,q,q,668
CVOE_C,7,1,2,14,D 20,,,FALSE,CV,q,q,754
CVOE_C,7,1,2,15,I 31,,,FALSE,CV,p,p,874
CVOE_C,7,1,2,16,P 16,,,FALSE,CV,q,q,859
CVOE_C,7,1,2,17,A 49,,,FALSE,CV,p,p,902
CVOE_C,7,1,2,18,O 64,,,TRUE,CV,p,p,1076
CVOE_C,7,1,2,19,D 02,,,FALSE,CV,q,q,581
CVOE_C,7,1,2,20,P 81,,,TRUE,CV,q,q,1338
CVOE_C,7,1,2,21,J 58,,,FALSE,CV,q,q,646
CVOE_C,7,1,2,22,A 22,,,TRUE,CV,p,p,606
CVOE_C,7,1,2,23,J 72,,,FALSE,CV,q,q,601
CVOE_C,7,1,2,24,P 91,,,TRUE,CV,q,q,986
CVOE_C,7,1,2,25,E 19,,,FALSE,CV,p,p,1024
CVOE_C,7,1,2,26,I 30,,,TRUE,CV,p,p,694
CVOE_C,7,1,2,27,D 91,,,TRUE,CV,q,q,697
CVOE_C,7,1,2,28,O 48,,,TRUE,CV,p,p,636
CVOE_C,7,1,2,29,A 89,,,FALSE,CV,p,p,764
CVOE_C,7,1,2,30,U 11,,,FALSE,CV,p,p,789
CVOE_C,7,1,2,31,I 76,,,TRUE,CV,p,p,787
CVOE_C,7,1,2,32,U 89,,,FALSE,CV,p,p,672
CVOE_C,7,1,2,33,D 63,,,TRUE,CV,q,q,614
CVOE_C,7,1,2,34,H 70,,,FALSE,CV,q,q,857
CVOE_C,7,1,2,35,D 48,,,FALSE,CV,q,q,597
CVOE_C,7,1,2,36,P 56,,,FALSE,CV,q,q,861
CVOE_C,7,1,2,37,O 77,,,FALSE,CV,p,p,699
CVOE_C,7,1,2,38,P 42,,,FALSE,CV,q,q,598
CVOE_C,7,1,2,39,H 22,,,FALSE,CV,q,q,1014
CVOE_C,7,1,2,40,E 42,,,TRUE,CV,p,p,954
CVOE_C,7,1,2,41,J 28,,,FALSE,CV,q,q,1394
CVOE_C,7,1,2,42,E 95,,,FALSE,CV,p,p,595
CVOE_C,7,1,2,43,S 63,,,TRUE,CV,q,q,587
CVOE_C,7,1,2,44,H 50,,,FALSE,CV,q,q,1201
CVOE_C,7,1,2,45,S 33,,,TRUE,CV,q,q,642
CVOE_C,7,1,2,46,P 57,,,TRUE,CV,q,q,1034
CVOE_C,7,1,2,47,E 23,,,FALSE,CV,p,p,923
CVOE_C,7,1,2,48,S 61,,,TRUE,CV,q,q,587
CVOE_C,7,1,2,49,U 67,,,FALSE,CV,p,p,697
CVOE_C,7,1,2,50,H 32,,,FALSE,CV,q,q,516
CVOE_C,7,1,2,51,U 50,,,TRUE,CV,p,p,653
CVOE_C,7,1,2,52,O 49,,,FALSE,CV,p,p,776
CVOE_C,7,1,2,53,U 32,,,TRUE,CV,p,p,675
CVOE_C,7,1,2,54,J 78,,,FALSE,CV,q,q,539
CVOE_C,7,1,2,55,S 54,,,FALSE,CV,q,q,942
CVOE_C,7,1,2,56,J 27,,,TRUE,CV,q,q,572
CVOE_C,7,1,2,57,S 06,,,FALSE,CV,q,q,647
CVOE_C,7,1,2,58,D 67,,,TRUE,CV,q,q,691
CVOE_C,7,1,2,59,A 79,,,FALSE,CV,p,p,598
CVOE_C,7,1,2,60,S 52,,,FALSE,CV,q,q,494
CVOE_C,7,1,2,61,U 16,,,TRUE,CV,p,p,465
CVOE_C,7,1,2,62,O 82,,,TRUE,CV,p,p,511
CVOE_C,7,1,2,63,H 87,,,TRUE,CV,q,q,573
CVOE_C,7,1,2,64,I 32,,,TRUE,CV,p,p,592
CVOE_C,7,1,2,65,U 37,,,FALSE,CV,p,p,549
CVOE_C,7,1,2,66,I 42,,,TRUE,CV,p,p,515
CVOE_C,7,1,2,67,D 65,,,TRUE,CV,q,q,652
CVOE_C,7,1,2,68,U 77,,,FALSE,CV,p,p,599
CVOE_C,7,1,2,69,E 12,,,TRUE,CV,p,p,999
CVOE_C,7,1,2,70,I 60,,,TRUE,CV,p,p,784
CVOE_C,7,1,2,71,J 36,,,FALSE,CV,q,q,582
CVOE_C,7,1,2,72,H 75,,,TRUE,CV,q,q,579
CVOE_C,7,1,2,73,I 50,,,TRUE,CV,p,p,1022
CVOE_C,7,1,2,74,E 99,,,FALSE,CV,p,p,956
CVOE_C,7,1,2,75,A 86,,,TRUE,CV,p,p,805
CVOE_C,7,1,2,76,U 48,,,TRUE,CV,p,p,1085
CVOE_C,7,1,2,77,E 01,,,FALSE,CV,p,p,574
CVOE_C,7,1,2,78,A 78,,,TRUE,CV,p,p,497
CVOE_C,7,1,2,79,P 60,,,FALSE,CV,q,q,548
CVOE_C,7,1,2,80,E 43,,,FALSE,CV,p,p,562
CVOE_C,7,1,2,81,D 69,,,TRUE,CV,q,q,570
CVOE_C,7,1,2,82,H 11,,,TRUE,CV,q,q,981
CVOE_C,7,1,2,83,P 43,,,TRUE,CV,q,q,1235
CVOE_C,7,1,2,84,O 67,,,FALSE,CV,p,p,628
CVOE_C,7,1,2,85,S 91,,,FALSE,CV,q,q,922
CVOE_C,7,1,2,86,J 68,,,TRUE,CV,q,q,1162
CVOE_C,7,1,2,87,S 47,,,FALSE,CV,q,q,467
CVOE_C,7,1,2,88,I 81,,,TRUE,CV,p,p,721
CVOE_C,7,1,2,89,J 39,,,FALSE,CV,q,q,537
CVOE_C,7,1,2,90,A 11,,,TRUE,CV,p,p,556
CVOE_C,7,1,2,91,O 76,,,FALSE,CV,p,p,445
CVOE_C,7,1,2,92,A 62,,,FALSE,CV,p,p,573
CVOE_C,7,1,2,93,O 27,,,TRUE,CV,p,p,800
CVOE_C,7,1,2,94,E 66,,,FALSE,CV,p,p,832
CVOE_C,7,1,2,95,J 62,,,TRUE,CV,q,q,494
CVOE_C,7,1,2,96,H 72,,,TRUE,CV,q,q,441
CVOE_C,7,1,2,97,E 49,,,TRUE,CV,p,p,602
CVOE_C,7,1,2,98,D 52,,,TRUE,CV,q,q,682
CVOE_C,7,1,2,99,H 62,,,TRUE,CV,q,q,579
CVOE_C,7,1,2,100,I 11,,,TRUE,CV,p,p,494
CVOE_C,7,1,2,101,A 98,,,FALSE,CV,p,p,825
CVOE_C,7,1,2,102,H 29,,,FALSE,CV,q,q,687
CVOE_C,7,1,2,103,E 83,,,TRUE,CV,p,p,554
CVOE_C,7,1,2,104,D 43,,,FALSE,CV,q,q,562
CVOE_C,7,1,2,105,P 45,,,TRUE,CV,q,q,491
CVOE_C,7,1,2,106,J 17,,,TRUE,CV,q,q,518
CVOE_C,7,1,3,11,A 44,Letter,N,TRUE,CV,p,p,3918
CVOE_C,7,1,3,12,D 94,Letter,N,FALSE,CV,q,q,1207
CVOE_C,7,1,3,13,E 75,Number,Y,FALSE,OE,q,p,1651
CVOE_C,7,1,3,14,H 81,Number,N,TRUE,OE,q,p,1926
CVOE_C,7,1,3,15,I 64,Letter,Y,TRUE,CV,p,p,1562
CVOE_C,7,1,3,16,J 54,Letter,N,FALSE,CV,q,q,1074
CVOE_C,7,1,3,17,O 23,Number,Y,FALSE,OE,q,q,1411
CVOE_C,7,1,3,18,P 05,Number,N,TRUE,OE,q,q,3446
CVOE_C,7,1,3,19,S 34,Letter,Y,FALSE,CV,q,q,1147
CVOE_C,7,1,3,20,U 88,Letter,N,TRUE,CV,p,p,1473
CVOE_C,7,1,3,21,A 70,Number,Y,TRUE,OE,q,p,2399
CVOE_C,7,1,3,22,D 12,Number,N,FALSE,OE,p,p,4440
CVOE_C,7,1,3,23,E 79,Letter,Y,FALSE,CV,p,p,2674
CVOE_C,7,1,3,24,H 72,Letter,N,FALSE,CV,q,q,1291
CVOE_C,7,1,3,25,I 41,Number,Y,FALSE,OE,q,q,1478
CVOE_C,7,1,3,26,J 63,Number,N,TRUE,OE,q,q,1231
CVOE_C,7,1,3,27,O 03,Letter,Y,FALSE,CV,q,p,1053
CVOE_C,7,1,3,28,P 75,Letter,N,TRUE,CV,q,q,2544
CVOE_C,7,1,3,29,S 61,Number,Y,TRUE,OE,q,q,1935
CVOE_C,7,1,3,30,U 28,Number,N,TRUE,OE,p,p,1154
CVOE_C,7,1,3,31,A 21,Letter,Y,FALSE,CV,p,p,1099
CVOE_C,7,1,3,32,D 18,Letter,N,FALSE,CV,q,q,830
CVOE_C,7,1,3,33,E 35,Number,Y,FALSE,OE,q,q,1420
CVOE_C,7,1,3,34,H 62,Number,N,FALSE,OE,p,p,1258
CVOE_C,7,1,3,35,I 82,Letter,Y,TRUE,CV,p,p,1238
CVOE_C,7,1,3,36,J 78,Letter,N,FALSE,CV,q,q,1598
CVOE_C,7,1,3,37,O 12,Number,Y,TRUE,OE,p,p,1655
CVOE_C,7,1,3,38,P 13,Number,N,TRUE,OE,q,q,1619
CVOE_C,7,1,3,39,S 07,Letter,Y,TRUE,CV,q,q,782
CVOE_C,7,1,3,40,U 36,Letter,N,TRUE,CV,q,p,764
CVOE_C,7,1,3,41,A 96,Number,Y,TRUE,OE,p,p,1708
CVOE_C,7,1,3,42,D 04,Number,N,FALSE,OE,p,p,995
CVOE_C,7,1,3,43,E 60,Letter,Y,TRUE,CV,p,p,1435
CVOE_C,7,1,3,44,H 83,Letter,N,TRUE,CV,q,q,1604
CVOE_C,7,1,3,45,I 64,Number,Y,TRUE,OE,p,p,2189
CVOE_C,7,1,3,46,J 76,Number,N,FALSE,OE,p,p,2395
CVOE_C,7,1,3,47,O 78,Letter,Y,TRUE,CV,p,p,940
CVOE_C,7,1,3,48,P 09,Letter,N,TRUE,CV,q,q,1042
CVOE_C,7,1,3,49,S 72,Number,Y,FALSE,OE,p,p,1235
CVOE_C,7,1,3,50,U 47,Number,N,FALSE,OE,q,q,1243
CVOE_C,7,1,3,51,A 31,Letter,Y,FALSE,CV,p,p,2244
CVOE_C,7,1,3,52,D 96,Letter,N,FALSE,CV,q,q,2933
CVOE_C,7,1,3,53,E 40,Number,Y,TRUE,OE,p,p,2185
CVOE_C,7,1,3,54,H 79,Number,N,TRUE,OE,q,q,1079
CVOE_C,7,1,3,55,I 15,Letter,Y,FALSE,CV,p,p,960
CVOE_C,7,1,3,56,J 07,Letter,N,TRUE,CV,q,q,969
CVOE_C,7,1,3,57,O 61,Number,Y,FALSE,OE,q,q,988
CVOE_C,7,1,3,58,P 58,Number,N,FALSE,OE,p,p,3090
CVOE_C,7,1,3,59,S 37,Letter,Y,TRUE,CV,q,q,1710
CVOE_C,7,1,3,60,U 61,Letter,N,FALSE,CV,p,p,2660
CVOE_C,7,1,3,61,A 17,Number,Y,FALSE,OE,q,q,2067
CVOE_C,7,1,3,62,D 85,Number,N,TRUE,OE,q,q,2497
CVOE_C,7,1,3,63,E 20,Letter,Y,TRUE,CV,p,p,2517
CVOE_C,7,1,3,64,H 86,Letter,N,FALSE,CV,q,q,1878
CVOE_C,7,1,3,65,I 21,Number,Y,FALSE,OE,q,q,2359
CVOE_C,7,1,3,66,J 29,Number,N,TRUE,OE,q,q,1848
CVOE_C,7,1,3,67,O 13,Letter,Y,FALSE,CV,p,p,1723
CVOE_C,7,1,3,68,P 82,Letter,N,FALSE,CV,q,q,2212
CVOE_C,7,1,3,69,S 72,Number,Y,FALSE,OE,p,p,2440
CVOE_C,7,1,3,70,U 84,Number,N,TRUE,OE,p,p,1345
CVOE_C,7,1,3,71,A 49,Letter,Y,FALSE,CV,q,p,887
CVOE_C,7,1,3,72,D 91,Letter,N,TRUE,CV,q,q,1754
CVOE_C,7,1,3,73,E 99,Number,Y,FALSE,OE,q,q,1579
CVOE_C,7,1,3,74,H 16,Number,N,FALSE,OE,p,p,1959
CVOE_C,7,1,3,75,I 45,Letter,Y,FALSE,CV,p,p,3440
CVOE_C,7,1,3,76,J 70,Letter,N,FALSE,CV,q,q,2121
CVOE_C,7,1,3,77,O 22,Number,Y,TRUE,OE,p,p,1162
CVOE_C,7,1,3,78,P 41,Number,N,TRUE,OE,q,q,1771
CVOE_C,7,1,3,79,S 93,Letter,Y,TRUE,CV,q,q,1414
CVOE_C,7,1,3,80,U 70,Letter,N,TRUE,CV,p,p,1562
CVOE_C,7,1,3,81,A 42,Number,Y,TRUE,OE,p,p,1083
CVOE_C,7,1,3,82,D 85,Number,N,TRUE,OE,q,q,1131
CVOE_C,7,1,3,83,E 68,Letter,Y,TRUE,CV,p,p,3022
CVOE_C,7,1,3,84,H 17,Letter,N,TRUE,CV,q,q,1461
CVOE_C,7,1,3,85,I 70,Number,Y,TRUE,OE,p,p,1811
CVOE_C,7,1,3,86,J 88,Number,N,FALSE,OE,p,p,2535
CVOE_C,7,1,3,87,O 32,Letter,Y,TRUE,CV,p,p,1235
